true P = 120, A = 0.005
i time mag error
0 374.54011884736246 0.003540527631169416 0.0013087254305484046
1 950.7143064099162 -0.003639539046346987 0.001962280203709635
2 731.9939418114051 0.007225531167001205 0.002065178865103172
3 598.6584841970366 0.0009169187606588858 0.0011036470736448538
4 156.01864044243652 0.00070348712309703 0.0016732085563878412
5 155.99452033620264 0.005128634322602802 0.0012688293538779486
6 58.08361216819946 -0.0008227052530349131 0.0011267499409455355
7 866.1761457749352 0.006604984345592179 0.0029799204647798904
8 601.1150117432088 -0.001293297882968508 0.0016447076899494461
9 708.0725777960455 -0.003153005972166927 0.0026197488917092697
10 20.584494295802447 0.005414572101281292 0.0015092813095275276
11 969.9098521619943 0.004211043853347589 0.0023630054444478583
12 832.4426408004217 -0.004327874858106215 0.0025204557197793733
13 212.33911067827614 -0.005631548674793035 0.0021912774812156885
14 181.82496720710063 -0.0014269391757492978 0.0019431523771003168
15 183.4045098534338 -0.0021932441590369117 0.001823681828294537
16 304.24224295953775 0.002429402110331676 0.0016977365330859908
17 524.7564316322379 0.004390297998233589 0.0028590582884956517
18 431.94501864211577 -0.005449036947861779 0.0026612388155754585
19 291.22914019804193 0.004052063921998985 0.002930053821333025
20 611.8528947223795 0.007151994864448364 0.0012485944469710895
21 139.49386065204183 0.006327291322415035 0.0024617349504072886
22 292.14464853521815 -0.0010397096734418663 0.0028766809136420756
23 366.3618432936917 0.0006664280570036504 0.0013624661323313203
24 456.06998421703594 -0.0022157666145141077 0.001132992534733555
25 785.1759613930136 -0.002753875506996151 0.002482241298580118
26 199.67378215835973 -0.0033991567788290373 0.0021489462263598238
27 514.2344384136117 0.0064268772148624205 0.002683657553516544
28 592.4145688620424 -0.0037879222161064877 0.001279544753252579
29 46.45041271999772 0.0031380501023478813 0.0025905346237197805
30 607.5448519014384 -0.004558274426134136 0.001403254640095489
31 170.52412368729154 0.00033146638891902837 0.001327311885731409
32 65.05159298527951 -0.0018122735622441307 0.001328531595861986
33 948.8855372533333 -0.0052438443158788536 0.0026291494404627642
34 965.6320330745593 0.004718007866491356 0.0023303944413924004
35 808.3973481164611 -0.007842688909834174 0.0020461308495382385
36 304.6137691733707 -0.0020762566581583645 0.001717660968247005
37 97.67211400638386 -0.004340485699837185 0.0027544010816262167
38 684.2330265121569 -0.001891233531951691 0.0017848902148452708
39 440.1524937396013 -0.007221674464250568 0.002633198878943154
40 122.03823484477883 0.002858923790553015 0.001878269817140437
41 495.17691011127016 0.003588597502441715 0.0017538888588498152
42 34.388521115218396 0.0029055625650323785 0.0019253595713392129
43 909.3204020787821 -0.0014201612016281149 0.0016027557483282843
44 258.7799816000169 0.004559823090403337 0.0024952187603525023
45 662.522284353982 -0.0018588483891402896 0.002005440780184958
46 311.71107608941094 -0.0027377940063404342 0.0014644253902936348
47 520.0680211778108 0.0035505684291790495 0.0027991491465491373
48 546.7102793432797 -0.001493790754169185 0.0017677824427464227
49 184.85445552552704 6.700845494388521e-05 0.002087105722227977
50 969.5846277645586 0.0055772745776684635 0.002812944221929094
51 775.1328233611146 -0.0012151550076348286 0.002248475991827984
52 939.4989415641891 -0.0001281510269146918 0.001233796081416728
53 894.8273504276489 -0.002566474429582739 0.0028796642472269504
54 597.8999788110851 -0.0008522472592709336 0.0022554161061428355
